entity_id,type,debit,credit,amount,currency,fee,tax,settlement_id,settlement_utr,created_at,settled_at,payment_id,order_id,method,description
pay_082MSC84GA2191,payment,0,107643,110243,INR,2204,396,setl_LU4T13WQXP2159,2751153225y749,2026-08-14,2026-08-16,pay_082MSC84GA2191,order_A6BCFUTHQA2190,wallet,Payment captured
pay_MKUAT6WK9N2194,payment,0,58856,60277,INR,1205,216,setl_LU4T13WQXP2159,2751153225y749,2026-08-14,2026-08-16,pay_MKUAT6WK9N2194,order_8HHYLJQKKM2193,card,Payment captured
pay_L9JA3UHZ7C2197,payment,0,209763,214832,INR,4296,773,setl_LU4T13WQXP2159,2751153225y749,2026-08-14,2026-08-16,pay_L9JA3UHZ7C2197,order_GHRYBWNW4K2196,emi,Payment captured
pay_1AWXWY7ZVB2202,payment,0,11113952,11382580,INR,227651,40977,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_1AWXWY7ZVB2202,order_BQ5HKGQ4SR2201,emi,Payment captured
pay_4TZ4CF1WK42205,payment,0,1122856,1149994,INR,22999,4139,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_4TZ4CF1WK42205,order_A0ED0X25RQ2204,upi,Payment captured
pay_WAUMRKSMPV2208,payment,0,59438,60874,INR,1217,219,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_WAUMRKSMPV2208,order_61L1UTV57M2207,netbanking,Payment captured
pay_70ALTLZ4DR2211,payment,0,233145,238779,INR,4775,859,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_70ALTLZ4DR2211,order_1GWXW5UB0M2210,emi,Payment captured
pay_F4LG7ULJJB2214,payment,0,4234703,4337057,INR,86741,15613,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_F4LG7ULJJB2214,order_90QCTBJ31M2213,wallet,Payment captured
pay_8CVYAMKC2G2217,payment,0,1216409,1245809,INR,24916,4484,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_8CVYAMKC2G2217,order_A1QJYCPHQL2216,emi,Payment captured
pay_T7E8ZYVA4K2220,payment,0,24547,25139,INR,502,90,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_T7E8ZYVA4K2220,order_BMX3G0KMX02219,wallet,Payment captured
pay_HUYNGF47322223,payment,0,10708176,10966996,INR,219339,39481,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_HUYNGF47322223,order_EUX0U4UR4A2222,emi,Payment captured
pay_H164B063PX2226,payment,0,31818,32586,INR,651,117,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_H164B063PX2226,order_W6D2EDKJRE2225,wallet,Payment captured
pay_VNBCBR5XRK2229,payment,0,1302366,1333843,INR,26676,4801,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_VNBCBR5XRK2229,order_U8Z2Q7FFUK2228,emi,Payment captured
pay_9JCGGTB0YL2232,payment,0,132205,135400,INR,2708,487,setl_25UJCMF8QB2200,2655821087y452,2026-08-15,2026-08-17,pay_9JCGGTB0YL2232,order_SG7N72XEXP2231,wallet,Payment captured
pay_D2J427MQWB2237,payment,0,45013,46099,INR,921,165,setl_S948U3LLTU2235,8336481873d122,2026-08-16,2026-08-18,pay_D2J427MQWB2237,order_WA2J2W0XHK2236,netbanking,Payment captured
pay_JZH9UD5BPQ2240,payment,0,5000479,5121341,INR,102426,18436,setl_S948U3LLTU2235,8336481873d122,2026-08-16,2026-08-18,pay_JZH9UD5BPQ2240,order_KNU75AUY752239,upi,Payment captured
pay_2QJ93NAHEJ2243,payment,0,13398671,13722522,INR,274450,49401,setl_S948U3LLTU2235,8336481873d122,2026-08-16,2026-08-18,pay_2QJ93NAHEJ2243,order_TWE1714A1N2242,emi,Payment captured
pay_P0AXSU3JBZ2246,payment,0,202336,207225,INR,4144,745,setl_S948U3LLTU2235,8336481873d122,2026-08-16,2026-08-18,pay_P0AXSU3JBZ2246,order_P340B8L17F2245,netbanking,Payment captured
pay_DDP98CUSED2249,payment,0,176829,181102,INR,3622,651,setl_S948U3LLTU2235,8336481873d122,2026-08-16,2026-08-18,pay_DDP98CUSED2249,order_AEGXU1H6Y92248,upi,Payment captured
pay_WY8DNCAG192252,payment,0,1951107,1998265,INR,39965,7193,setl_S948U3LLTU2235,8336481873d122,2026-08-16,2026-08-18,pay_WY8DNCAG192252,order_XN9GT8P6V52251,emi,Payment captured
pay_Z90393HF602255,payment,0,237105,242835,INR,4856,874,setl_S948U3LLTU2235,8336481873d122,2026-08-16,2026-08-18,pay_Z90393HF602255,order_5G19P6G3FG2254,netbanking,Payment captured
pay_KZRZRR8LUL2258,payment,0,925642,948014,INR,18960,3412,setl_S948U3LLTU2235,8336481873d122,2026-08-16,2026-08-18,pay_KZRZRR8LUL2258,order_PZNSYEY3W42257,emi,Payment captured
pay_5HH8UJWJ682264,payment,0,58412,59823,INR,1196,215,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_5HH8UJWJ682264,order_A6JA5QL6662263,card,Payment captured
pay_6G3H6G0Z3Y2267,payment,0,814698,834388,INR,16687,3003,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_6G3H6G0Z3Y2267,order_KNUU7PDY642266,netbanking,Payment captured
pay_NMJFESRA5B2270,payment,0,277022,283717,INR,5674,1021,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_NMJFESRA5B2270,order_BZKLUJ0ZN52269,upi,Payment captured
pay_CJ1YPS5X5P2273,payment,0,7338194,7515560,INR,150311,27055,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_CJ1YPS5X5P2273,order_CGCE1K2AB82272,upi,Payment captured
pay_KBPF7J23ZK2276,payment,0,112797,115522,INR,2310,415,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_KBPF7J23ZK2276,order_6FS0R820UR2275,upi,Payment captured
pay_BXTPK7H1ND2279,payment,0,18467,18913,INR,378,68,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_BXTPK7H1ND2279,order_KB1DFV0BWF2278,upi,Payment captured
pay_M9QXTEXMDQ2282,payment,0,1450853,1485920,INR,29718,5349,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_M9QXTEXMDQ2282,order_D9RE49HAVC2281,card,Payment captured
pay_5S5AYQEFCY2285,payment,0,174170,178379,INR,3567,642,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_5S5AYQEFCY2285,order_B8FJJ39EYV2284,upi,Payment captured
pay_736G8761J92288,payment,0,499631,511707,INR,10234,1842,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_736G8761J92288,order_VJ3Q62YBG12287,wallet,Payment captured
pay_41F1WLMA5U2291,payment,0,4768701,4883962,INR,97679,17582,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_41F1WLMA5U2291,order_LM333488AN2290,wallet,Payment captured
pay_UH4G0X6NEJ2294,payment,0,164077,168041,INR,3360,604,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_UH4G0X6NEJ2294,order_70UBNZBWBE2293,upi,Payment captured
pay_Y5DQBKNBHG2297,payment,0,176420,180683,INR,3613,650,setl_ZDLWJ9ZV3G2262,5158734449a923,2026-08-17,2026-08-19,pay_Y5DQBKNBHG2297,order_ZCAMSTM9472296,emi,Payment captured
pay_V1Z27SD07P2302,payment,0,189285,193859,INR,3877,697,setl_B0LCA7NBJS2300,4373681211m766,2026-08-18,2026-08-20,pay_V1Z27SD07P2302,order_4ZR6UBW7FT2301,wallet,Payment captured
pay_3L27P31V9W2305,payment,0,1342586,1375036,INR,27500,4950,setl_B0LCA7NBJS2300,4373681211m766,2026-08-18,2026-08-20,pay_3L27P31V9W2305,order_2Y8NT8NUQY2304,emi,Payment captured
pay_VWDZCMT15L2308,payment,0,50382,51598,INR,1031,185,setl_B0LCA7NBJS2300,4373681211m766,2026-08-18,2026-08-20,pay_VWDZCMT15L2308,order_2PSVR3XCYB2307,card,Payment captured
pay_XYHYCJAVXB2311,payment,0,9979990,10221210,INR,204424,36796,setl_B0LCA7NBJS2300,4373681211m766,2026-08-18,2026-08-20,pay_XYHYCJAVXB2311,order_KWTYARBE2J2310,card,Payment captured
pay_TL1YM5SK302314,payment,0,1781067,1824115,INR,36482,6566,setl_B0LCA7NBJS2300,4373681211m766,2026-08-18,2026-08-20,pay_TL1YM5SK302314,order_7XNFGHKRYB2313,emi,Payment captured
pay_GF6VYYWQ5C2317,payment,0,960980,984207,INR,19684,3543,setl_B0LCA7NBJS2300,4373681211m766,2026-08-18,2026-08-20,pay_GF6VYYWQ5C2317,order_YUXFS3CFQW2316,netbanking,Payment captured
pay_M3B8S9H8412320,payment,0,225552,231003,INR,4620,831,setl_B0LCA7NBJS2300,4373681211m766,2026-08-18,2026-08-20,pay_M3B8S9H8412320,order_JFW6Z3L3SG2319,emi,Payment captured
pay_4QGMPTQ99C2323,payment,0,395123,404672,INR,8093,1456,setl_B0LCA7NBJS2300,4373681211m766,2026-08-18,2026-08-20,pay_4QGMPTQ99C2323,order_37DVXCXKJ22322,wallet,Payment captured
pay_405MEHXUBU2326,payment,0,21491,22010,INR,440,79,setl_B0LCA7NBJS2300,4373681211m766,2026-08-18,2026-08-20,pay_405MEHXUBU2326,order_KMRGRSJ6ZZ2325,upi,Payment captured
pay_5J0XE4PL8H2329,payment,0,1648131,1687966,INR,33759,6076,setl_B0LCA7NBJS2300,4373681211m766,2026-08-18,2026-08-20,pay_5J0XE4PL8H2329,order_L66HGWB2KH2328,emi,Payment captured
pay_YDLW8141DR2334,payment,0,12316,12613,INR,252,45,setl_J847A4UYFZ2332,4708226461b360,2026-08-19,2026-08-21,pay_YDLW8141DR2334,order_MAJ09R7CPV2333,emi,Payment captured
pay_EDWGRRT0DG2337,payment,0,543460,556594,INR,11131,2003,setl_J847A4UYFZ2332,4708226461b360,2026-08-19,2026-08-21,pay_EDWGRRT0DG2337,order_R38GCERJ4M2336,upi,Payment captured
pay_F6R0A58V732340,payment,0,1759844,1802379,INR,36047,6488,setl_J847A4UYFZ2332,4708226461b360,2026-08-19,2026-08-21,pay_F6R0A58V732340,order_NE09H2Q2AR2339,upi,Payment captured
pay_P5A9ZFHFSV2343,payment,0,2097529,2148226,INR,42964,7733,setl_J847A4UYFZ2332,4708226461b360,2026-08-19,2026-08-21,pay_P5A9ZFHFSV2343,order_5H3RTZBWGM2342,upi,Payment captured
pay_K3RY1GJ1042346,payment,0,1172755,1201099,INR,24021,4323,setl_J847A4UYFZ2332,4708226461b360,2026-08-19,2026-08-21,pay_K3RY1GJ1042346,order_37FR44H8822345,wallet,Payment captured
pay_0M73PPAUHE2349,payment,0,1929660,1976300,INR,39526,7114,setl_J847A4UYFZ2332,4708226461b360,2026-08-19,2026-08-21,pay_0M73PPAUHE2349,order_CLJPU0EVV12348,card,Payment captured
pay_086BP0QABT2352,payment,0,111226,113914,INR,2278,410,setl_J847A4UYFZ2332,4708226461b360,2026-08-19,2026-08-21,pay_086BP0QABT2352,order_2P2S6BS0W02351,card,Payment captured
pay_GF4LJ8LT6H2355,payment,0,24422,25012,INR,500,90,setl_J847A4UYFZ2332,4708226461b360,2026-08-19,2026-08-21,pay_GF4LJ8LT6H2355,order_0XQTECSD0K2354,wallet,Payment captured
pay_Y4M2G2V2P72360,payment,0,1690907,1731776,INR,34635,6234,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_Y4M2G2V2P72360,order_W2RG2NGL5Z2359,upi,Payment captured
pay_QN2HRE69XT2363,payment,0,1560749,1598472,INR,31969,5754,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_QN2HRE69XT2363,order_A7E37YNLH02362,emi,Payment captured
pay_KWXG4TEMWE2366,payment,0,1275142,1305962,INR,26119,4701,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_KWXG4TEMWE2366,order_QX2RHK6TPK2365,emi,Payment captured
pay_0PDRA619XC2369,payment,0,155933,159701,INR,3194,574,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_0PDRA619XC2369,order_SYSGPSWQGW2368,wallet,Payment captured
pay_N34B6JH6QU2372,payment,0,629435,644647,INR,12892,2320,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_N34B6JH6QU2372,order_XF218EEPP62371,upi,Payment captured
pay_UTLUTKBLTR2375,payment,0,243193,249070,INR,4981,896,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_UTLUTKBLTR2375,order_RMR3WVAGGV2374,upi,Payment captured
pay_5CWVJVWFD82378,payment,0,8776067,8988187,INR,179763,32357,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_5CWVJVWFD82378,order_TAUGV7YNEN2377,card,Payment captured
pay_LYQQ0FSFEN2381,payment,0,1459658,1494937,INR,29898,5381,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_LYQQ0FSFEN2381,order_MCMR60033M2380,card,Payment captured
pay_6ZG903SC832384,payment,0,57742,59136,INR,1182,212,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_6ZG903SC832384,order_T2NNV9QRSP2383,upi,Payment captured
pay_33UWPWG61X2387,payment,0,61934,63430,INR,1268,228,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_33UWPWG61X2387,order_XBYL9ZT6AR2386,card,Payment captured
pay_5B2G5B3DFS2390,payment,0,1176460,1204894,INR,24097,4337,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_5B2G5B3DFS2390,order_PTU109334S2389,wallet,Payment captured
pay_07USMPUPZ32393,payment,0,101427,103877,INR,2077,373,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_07USMPUPZ32393,order_23WAXE83BG2392,wallet,Payment captured
pay_VCJXDRW73M2396,payment,0,21329,21843,INR,436,78,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_VCJXDRW73M2396,order_JSM3E6LX4H2395,emi,Payment captured
pay_K40XFPAU8Z2399,payment,0,1618434,1657552,INR,33151,5967,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-20,2026-08-22,pay_K40XFPAU8Z2399,order_0NW8YQBFBF2398,netbanking,Payment captured
rfnd_2KDN3PSVUP2401,refund,89008,0,89008,INR,0,0,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-21,2026-08-22,pay_1N7W8DZ1K30558,order_N9QTNBF4F80557,,Partial refund
rfnd_S180RQGEKN2402,refund,970132,0,970132,INR,0,0,setl_HT2X2Y9GGA2358,2858297343p316,2026-08-21,2026-08-22,pay_0TL526U9PG2099,order_TG2LRQL3BZ2098,,Partial refund
pay_XJYN45SBR62406,payment,0,240471,246282,INR,4925,886,setl_VTY553M2J02404,6980369649r420,2026-08-21,2026-08-23,pay_XJYN45SBR62406,order_77S7ZTURU82405,wallet,Payment captured
pay_PDDCCTC2Z12409,payment,0,30276,31007,INR,620,111,setl_VTY553M2J02404,6980369649r420,2026-08-21,2026-08-23,pay_PDDCCTC2Z12409,order_V4YNVFEW6P2408,wallet,Payment captured
pay_BFEDRVZ2EF2412,payment,0,97193,99541,INR,1990,358,setl_VTY553M2J02404,6980369649r420,2026-08-21,2026-08-23,pay_BFEDRVZ2EF2412,order_MNJ23CACS52411,netbanking,Payment captured
pay_AT5210KBZJ2415,payment,0,29248,29954,INR,599,107,setl_VTY553M2J02404,6980369649r420,2026-08-21,2026-08-23,pay_AT5210KBZJ2415,order_VV643F82872414,card,Payment captured
pay_VVJANWSUGB2420,payment,0,125121,128144,INR,2562,461,setl_3MKESDYEPF2418,7579606959m133,2026-08-22,2026-08-24,pay_VVJANWSUGB2420,order_RPFS58XLS52419,wallet,Payment captured
pay_8ZNT2WFYP92423,payment,0,34114,34937,INR,698,125,setl_3MKESDYEPF2418,7579606959m133,2026-08-22,2026-08-24,pay_8ZNT2WFYP92423,order_PFPZE8NAKY2422,card,Payment captured
pay_PGQVFCDNES2426,payment,0,11028036,11294587,INR,225891,40660,setl_3MKESDYEPF2418,7579606959m133,2026-08-22,2026-08-24,pay_PGQVFCDNES2426,order_0XZ9H05YMP2425,card,Payment captured
pay_FU1FNRFXYZ2429,payment,0,2804990,2872786,INR,57455,10341,setl_3MKESDYEPF2418,7579606959m133,2026-08-22,2026-08-24,pay_FU1FNRFXYZ2429,order_GME8WK6NUF2428,upi,Payment captured
pay_3RVWVHMGK22432,payment,0,146047,149576,INR,2991,538,setl_3MKESDYEPF2418,7579606959m133,2026-08-22,2026-08-24,pay_3RVWVHMGK22432,order_FGD2ZVWW522431,upi,Payment captured
pay_H1K28JKF7Y2435,payment,0,14209483,14552931,INR,291058,52390,setl_3MKESDYEPF2418,7579606959m133,2026-08-22,2026-08-24,pay_H1K28JKF7Y2435,order_00FBD9JLSJ2434,emi,Payment captured
pay_5DNLKBC5TX2438,payment,0,1694695,1735656,INR,34713,6248,setl_3MKESDYEPF2418,7579606959m133,2026-08-22,2026-08-24,pay_5DNLKBC5TX2438,order_FAAYQJY7JJ2437,netbanking,Payment captured
pay_UBMMSA2YV62441,payment,0,193244,197914,INR,3958,712,setl_3MKESDYEPF2418,7579606959m133,2026-08-22,2026-08-24,pay_UBMMSA2YV62441,order_CX8BK91B0C2440,netbanking,Payment captured
pay_6T4FAP8BPX2446,payment,0,351534,360030,INR,7200,1296,setl_Q8798840Y32444,4563053000c310,2026-08-23,2026-08-25,pay_6T4FAP8BPX2446,order_2JJBFGN0AT2445,netbanking,Payment captured
pay_6PDXQJ17AS2449,payment,0,153862,157580,INR,3151,567,setl_Q8798840Y32444,4563053000c310,2026-08-23,2026-08-25,pay_6PDXQJ17AS2449,order_DZQV4JRYF22448,emi,Payment captured
pay_C388X3V3722452,payment,0,569372,583133,INR,11662,2099,setl_Q8798840Y32444,4563053000c310,2026-08-23,2026-08-25,pay_C388X3V3722452,order_9LAH9PKRZP2451,emi,Payment captured
pay_YXL87T5TFE2455,payment,0,156803,160591,INR,3211,577,setl_Q8798840Y32444,4563053000c310,2026-08-23,2026-08-25,pay_YXL87T5TFE2455,order_6XKFQYNF6W2454,wallet,Payment captured
pay_493RADPY8M2458,payment,0,67007,68625,INR,1372,246,setl_Q8798840Y32444,4563053000c310,2026-08-23,2026-08-25,pay_493RADPY8M2458,order_T2YWEY3VH12457,netbanking,Payment captured
pay_3DF8CTAPNV2461,payment,0,143872,147348,INR,2946,530,setl_Q8798840Y32444,4563053000c310,2026-08-23,2026-08-25,pay_3DF8CTAPNV2461,order_TPVL602D9S2460,wallet,Payment captured
pay_37T1J7JDXP2464,payment,0,98208,100580,INR,2011,361,setl_Q8798840Y32444,4563053000c310,2026-08-23,2026-08-25,pay_37T1J7JDXP2464,order_WST2BYRK1C2463,emi,Payment captured
pay_WJFL0M2SPZ2467,payment,0,20564,21060,INR,421,75,setl_Q8798840Y32444,4563053000c310,2026-08-23,2026-08-25,pay_WJFL0M2SPZ2467,order_LFYWPRB75X2466,netbanking,Payment captured
pay_VGVLXPG3TM2470,payment,0,209640,214706,INR,4294,772,setl_Q8798840Y32444,4563053000c310,2026-08-23,2026-08-25,pay_VGVLXPG3TM2470,order_G8E56ZZEKT2469,wallet,Payment captured
pay_367GX2MKAT2473,payment,0,1436553,1471274,INR,29425,5296,setl_Q8798840Y32444,4563053000c310,2026-08-23,2026-08-25,pay_367GX2MKAT2473,order_C6BZWVSPVQ2472,wallet,Payment captured
pay_RKZZYBY7V72478,payment,0,196831,201587,INR,4031,725,setl_ES6JMYZ58X2476,7018498442d328,2026-08-24,2026-08-26,pay_RKZZYBY7V72478,order_7VG1XZ5PWK2477,card,Payment captured
pay_4GS77RUHYW2481,payment,0,70671,72378,INR,1447,260,setl_ES6JMYZ58X2476,7018498442d328,2026-08-24,2026-08-26,pay_4GS77RUHYW2481,order_PV4AVB5GS12480,wallet,Payment captured
pay_C05TC73M9W2484,payment,0,165413,169410,INR,3388,609,setl_ES6JMYZ58X2476,7018498442d328,2026-08-24,2026-08-26,pay_C05TC73M9W2484,order_0GBE5YBCG42483,card,Payment captured
pay_5JJPTFPQYG2487,payment,0,60332,61789,INR,1235,222,setl_ES6JMYZ58X2476,7018498442d328,2026-08-24,2026-08-26,pay_5JJPTFPQYG2487,order_37RZY92C7D2486,netbanking,Payment captured
pay_BNAD5QZ3ZK2490,payment,0,5666616,5803579,INR,116071,20892,setl_ES6JMYZ58X2476,7018498442d328,2026-08-24,2026-08-26,pay_BNAD5QZ3ZK2490,order_31QW624ET92489,upi,Payment captured
pay_SLWL0FG7KX2493,payment,0,139330,142696,INR,2853,513,setl_ES6JMYZ58X2476,7018498442d328,2026-08-24,2026-08-26,pay_SLWL0FG7KX2493,order_903GFJJNLE2492,netbanking,Payment captured
pay_4N8BXKDPGP2496,payment,0,893260,914850,INR,18297,3293,setl_ES6JMYZ58X2476,7018498442d328,2026-08-24,2026-08-26,pay_4N8BXKDPGP2496,order_TUEH9GXFP02495,card,Payment captured
pay_M4LP0ANA862499,payment,0,28736,29429,INR,588,105,setl_ES6JMYZ58X2476,7018498442d328,2026-08-24,2026-08-26,pay_M4LP0ANA862499,order_S9RNRWTDGH2498,emi,Payment captured
pay_G7KCU991DV2502,payment,0,128695,131805,INR,2636,474,setl_ES6JMYZ58X2476,7018498442d328,2026-08-24,2026-08-26,pay_G7KCU991DV2502,order_0KZA626E2M2501,wallet,Payment captured
rfnd_S35VGF1CWQ2504,refund,970132,0,970132,INR,0,0,setl_ES6JMYZ58X2476,7018498442d328,2026-08-25,2026-08-26,pay_0TL526U9PG2099,order_TG2LRQL3BZ2098,,Partial refund
rfnd_B0SC7AQVJX2505,refund,94177,0,94177,INR,0,0,setl_ES6JMYZ58X2476,7018498442d328,2026-08-25,2026-08-26,pay_L1RMHH1CU52035,order_K00GGXTXDX2034,,Partial refund
pay_NZQ8VNFA2Z2509,payment,0,38611,39543,INR,790,142,setl_5A5TMHXRER2507,9051471129f511,2026-08-25,2026-08-27,pay_NZQ8VNFA2Z2509,order_3B85ZT8AKQ2508,netbanking,Payment captured
pay_Z86AQX5G772512,payment,0,233908,239559,INR,4791,860,setl_5A5TMHXRER2507,9051471129f511,2026-08-25,2026-08-27,pay_Z86AQX5G772512,order_LFVDFKRNFX2511,emi,Payment captured
pay_R40SH515532515,payment,0,42833,43865,INR,877,155,setl_5A5TMHXRER2507,9051471129f511,2026-08-25,2026-08-27,pay_R40SH515532515,order_S0AXF1SQWP2514,wallet,Payment captured
pay_HAVTCV4PHF2518,payment,0,335444,343548,INR,6870,1234,setl_5A5TMHXRER2507,9051471129f511,2026-08-25,2026-08-27,pay_HAVTCV4PHF2518,order_QQMS24X7SX2517,emi,Payment captured
pay_J26C4454Z52523,payment,0,229348,234890,INR,4697,845,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_J26C4454Z52523,order_Y2A30M2EP92522,upi,Payment captured
pay_2LUNLQNRDK2526,payment,0,418969,429094,INR,8581,1544,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_2LUNLQNRDK2526,order_D4RYHJ2MMC2525,card,Payment captured
pay_FJ8XR6DC0S2529,payment,0,248823,254836,INR,5096,917,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_FJ8XR6DC0S2529,order_1YJNX41WJV2528,upi,Payment captured
pay_JZXB63941B2532,payment,0,102351,104824,INR,2096,377,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_JZXB63941B2532,order_YVK9AWR42V2531,upi,Payment captured
pay_7NESLVZ2MH2535,payment,0,1712440,1753829,INR,35076,6313,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_7NESLVZ2MH2535,order_W12PJ696L92534,emi,Payment captured
pay_XFKBKLAF7Z2538,payment,0,257674,263902,INR,5278,950,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_XFKBKLAF7Z2538,order_6ABWFCM97V2537,upi,Payment captured
pay_4STLDQ1D6X2541,payment,0,795044,814260,INR,16285,2931,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_4STLDQ1D6X2541,order_12J5WBGYL12540,wallet,Payment captured
pay_17ETX8G5AG2544,payment,0,174571,178789,INR,3575,643,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_17ETX8G5AG2544,order_A3DFSX4KQJ2543,upi,Payment captured
pay_N6X8LGXZWH2547,payment,0,338744,346930,INR,6938,1248,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_N6X8LGXZWH2547,order_HKYJRQK4AT2546,wallet,Payment captured
pay_YF9REMV64R2550,payment,0,229589,235137,INR,4702,846,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_YF9REMV64R2550,order_HVMV5R2L0J2549,netbanking,Payment captured
pay_Q9CLDQTBUJ2553,payment,0,1191019,1219806,INR,24396,4391,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_Q9CLDQTBUJ2553,order_97L0Z6HX1V2552,netbanking,Payment captured
pay_KCQ2QDFTDG2556,payment,0,131984,135173,INR,2703,486,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_KCQ2QDFTDG2556,order_2JUL10JJZS2555,netbanking,Payment captured
pay_PX9T4VLLRW2559,payment,0,6189401,6339001,INR,126780,22820,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_PX9T4VLLRW2559,order_7X2AAE9TJQ2558,wallet,Payment captured
pay_CD3V52EVVK2562,payment,0,578946,592938,INR,11858,2134,setl_K85KL0PU8X2521,9634673210q364,2026-08-26,2026-08-28,pay_CD3V52EVVK2562,order_V5R1WACNKB2561,card,Payment captured
pay_PDMQ3VGMKU2567,payment,0,1935457,1982237,INR,39644,7136,setl_1BTWPMYM862565,6250305853o302,2026-08-27,2026-08-29,pay_PDMQ3VGMKU2567,order_8GQRB6QTXR2566,netbanking,Payment captured
pay_FZYW7DTDTK2570,payment,0,244087,249985,INR,4999,899,setl_1BTWPMYM862565,6250305853o302,2026-08-27,2026-08-29,pay_FZYW7DTDTK2570,order_E1DJRJWGB72569,upi,Payment captured
pay_QVSE6HX7WY2573,payment,0,69194,70866,INR,1417,255,setl_1BTWPMYM862565,6250305853o302,2026-08-27,2026-08-29,pay_QVSE6HX7WY2573,order_8C79EFRYBY2572,card,Payment captured
pay_AA53EWCUKD2576,payment,0,210293,215377,INR,4307,777,setl_1BTWPMYM862565,6250305853o302,2026-08-27,2026-08-29,pay_AA53EWCUKD2576,order_3H2JEZ3RWJ2575,card,Payment captured
pay_DPK7898GPC2579,payment,0,1109151,1135959,INR,22719,4089,setl_1BTWPMYM862565,6250305853o302,2026-08-27,2026-08-29,pay_DPK7898GPC2579,order_B8CCGCFU2G2578,emi,Payment captured
pay_06M9CA6K7L2582,payment,0,425514,435797,INR,8715,1568,setl_1BTWPMYM862565,6250305853o302,2026-08-27,2026-08-29,pay_06M9CA6K7L2582,order_9Y2CYC0X1L2581,netbanking,Payment captured
